trilha;curso;curso_id;modulo;aula;aula_id;ord;tipo;duracao_min;resolucoes;n_extras;url_aula;m3u8_principal;video_uuid
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;2 - Setup Projeto;2.1 - Arquitetura do Projeto;4468;1;video;6.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4468;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/1923dc8d-b17a-42e7-88cc-58526ea28fc6/playlist.m3u8;1923dc8d-b17a-42e7-88cc-58526ea28fc6
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;2 - Setup Projeto;2.2 - Setup Supabase;4469;2;video;2.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4469;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/8ad5eeab-6ecb-4e77-9029-c378a614e576/playlist.m3u8;8ad5eeab-6ecb-4e77-9029-c378a614e576
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;2 - Setup Projeto;2.3 - Setup CRM no Notion;4470;3;video;6.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4470;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/f7269705-cdd1-4ba3-b083-11d39f102f8e/playlist.m3u8;f7269705-cdd1-4ba3-b083-11d39f102f8e
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;2 - Setup Projeto;2.4- Integração Notion e N8N;4465;4;video;3.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4465;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/31c10b2c-17ab-4226-ba25-d34619e3cdc6/playlist.m3u8;31c10b2c-17ab-4226-ba25-d34619e3cdc6
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;2 - Setup Projeto;2.5- Credencial Postgresql;4466;5;video;1.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4466;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/048e64e8-e18b-447f-8478-11b7f1c4dbca/playlist.m3u8;048e64e8-e18b-447f-8478-11b7f1c4dbca
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;2 - Setup Projeto;2.6 - Setup Prompt;4467;6;video;4.5;596x360/796x480/1192x720/1788x1080;0;https://flix.nocodestartup.io/m/lessons/4467;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/71c44eac-253b-4e5b-8f88-8f7b2e36ca0d/playlist.m3u8;71c44eac-253b-4e5b-8f88-8f7b2e36ca0d
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;3 - Automação Inicial Novos Leads;3.1 - Setup Forms Tally;4471;1;video;3.8;596x360/796x480/1192x720/1788x1080;0;https://flix.nocodestartup.io/m/lessons/4471;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2be6088e-7839-43f5-9338-736ae1b3af4a/playlist.m3u8;2be6088e-7839-43f5-9338-736ae1b3af4a
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;3 - Automação Inicial Novos Leads;3.2 - Receber Lead + Salvar no Supabase e Notion;4472;2;video;6.5;596x360/796x480/1192x720/1788x1080;0;https://flix.nocodestartup.io/m/lessons/4472;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b2ebf8a8-3c16-4a4a-8f0d-c52eb2bd8234/playlist.m3u8;b2ebf8a8-3c16-4a4a-8f0d-c52eb2bd8234
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;3 - Automação Inicial Novos Leads;3.3 - Agente IA;4473;3;video;3.9;596x360/796x480/1192x720/1788x1080;0;https://flix.nocodestartup.io/m/lessons/4473;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/e7c120e7-ed3b-4ab5-8276-f99a3ebd4d42/playlist.m3u8;e7c120e7-ed3b-4ab5-8276-f99a3ebd4d42
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;3 - Automação Inicial Novos Leads;3.4 - Enviar Msg via Whats;4474;4;video;2.5;596x360/796x480/1192x720/1788x1080;0;https://flix.nocodestartup.io/m/lessons/4474;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/b390c657-9b89-45c0-8993-c6d89206d035/playlist.m3u8;b390c657-9b89-45c0-8993-c6d89206d035
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;4 - Agente Conversacional SDR;4.1 - Adaptando Template Mestre;4475;1;video;11.7;596x360/796x480/1192x720/1788x1080;0;https://flix.nocodestartup.io/m/lessons/4475;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/cc668b2d-9606-4d0f-820a-549f7524f652/playlist.m3u8;cc668b2d-9606-4d0f-820a-549f7524f652
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;4 - Agente Conversacional SDR;4.2.1 - MCP Server CRM;4476;2;video;13.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4476;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7eccbb7e-cf97-46d4-b1e2-e19ce1cb2db8/playlist.m3u8;7eccbb7e-cf97-46d4-b1e2-e19ce1cb2db8
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;4 - Agente Conversacional SDR;4.3 - Testes Finais;4477;3;video;7.3;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4477;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/75ebc454-4f36-41b1-b4af-7655117d6ec5/playlist.m3u8;75ebc454-4f36-41b1-b4af-7655117d6ec5
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;5 - Follow Up;5.1 - Planejamento Follow Up;4478;1;video;6.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4478;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/164f2bac-9b4e-42e2-ae72-cdb0318b5b63/playlist.m3u8;164f2bac-9b4e-42e2-ae72-cdb0318b5b63
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;5 - Follow Up;5.2 - Criar Automação FollowUp Parte 1;4479;2;video;11.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4479;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/ad282f48-3c5a-4c60-9804-94084fcbea36/playlist.m3u8;ad282f48-3c5a-4c60-9804-94084fcbea36
Trilha Agentes IA Comerciais | Especialistas;Agente SDR com Follow up| Cases Práticos -Agente IA;425;5 - Follow Up;5.3 - Criar Automação FollowUp - Parte 2;4480;3;video;14.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4480;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/472491e9-c0a7-4068-8eec-6b87845c7912/playlist.m3u8;472491e9-c0a7-4068-8eec-6b87845c7912
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;1 - Apresentação;1.1 Introdução e Abertura da trilha;4538;1;video;3.7;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4538;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/dfa2e485-f5dd-4100-a832-b4548539d23e/playlist.m3u8;dfa2e485-f5dd-4100-a832-b4548539d23e
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;1 - Apresentação;1.2 Apresentação Detalhada do Fluxo;4539;2;video;18.4;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4539;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/0a97d5eb-6db2-457c-aa4c-807305fdca5f/playlist.m3u8;0a97d5eb-6db2-457c-aa4c-807305fdca5f
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;1 - Apresentação;1.3 - Mostrarndo o Fluxo Funcionando na Prática de Ponta a Ponta;4540;3;video;10.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4540;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4f89955b-65cc-408b-87b6-48c7f97a0886/playlist.m3u8;4f89955b-65cc-408b-87b6-48c7f97a0886
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;1 - Apresentação;1.4 - Modelagem de Banco de Dados;4541;4;video;12.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4541;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/435c5238-5bce-4268-af97-4e310ae3a638/playlist.m3u8;435c5238-5bce-4268-af97-4e310ae3a638
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;1 - Apresentação;Materiais desse Módulo;4571;5;texto/html;0.0;;5;https://flix.nocodestartup.io/m/lessons/4571;;
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;;Conta pra gente, o que achou desse módulo?;4572;6;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4572;;
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;2 - Agente Principal;2.1  - Criação Fluxo Base do Agente  Principal;4542;1;video;6.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4542;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/38d110a1-5f55-4ecf-816b-05c1d2c6a2a0/playlist.m3u8;38d110a1-5f55-4ecf-816b-05c1d2c6a2a0
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;2 - Agente Principal;2.2 - Explicando o Prompt Base;4543;2;video;7.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4543;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d3555a8d-01db-4ed6-8e31-e0a2d619b1a6/playlist.m3u8;d3555a8d-01db-4ed6-8e31-e0a2d619b1a6
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;2 - Agente Principal;2.3 - MCP;4544;3;video;3.7;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4544;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/6bff876e-9b5f-4de0-a848-c2b73e0634f0/playlist.m3u8;6bff876e-9b5f-4de0-a848-c2b73e0634f0
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;3 - Fluxo de Agendamento;3.1 - Revisão da lógica do fluxo de agendamento, e as ações necessárias para realizar o agendamento;4545;1;video;5.5;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4545;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/e21f29fa-445d-4106-bc16-33fb00f6a292/playlist.m3u8;e21f29fa-445d-4106-bc16-33fb00f6a292
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;3 - Fluxo de Agendamento;3.1 [EXTRA] - Aula de Credencial do Calendar (Para alunos do Self Host);4546;2;video;4.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4546;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/bde4384e-ba92-4749-b49c-c0625c895893/playlist.m3u8;bde4384e-ba92-4749-b49c-c0625c895893
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;3 - Fluxo de Agendamento;3.2 - Criar função de buscar profissional;4547;3;video;13.7;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4547;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/32b15bd4-170b-4c92-8011-7a414826b0af/playlist.m3u8;32b15bd4-170b-4c92-8011-7a414826b0af
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;3 - Fluxo de Agendamento;3.3 - Criar e Atualizar Cliente;4548;4;video;9.5;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4548;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/9ee10e6e-0b52-4d47-a928-bcc2a655956d/playlist.m3u8;9ee10e6e-0b52-4d47-a928-bcc2a655956d
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;3 - Fluxo de Agendamento;3.4 - Fluxo de buscar disponibilidade;4549;5;video;30.4;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4549;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/c781ce67-e784-428f-ad43-83829ed9f791/playlist.m3u8;c781ce67-e784-428f-ad43-83829ed9f791
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;3 - Fluxo de Agendamento;3.5 - Agendar + Criar agendamento (Supabase);4550;6;video;19.4;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4550;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/6106c58f-e479-48d7-85b1-fa20bf7fe279/playlist.m3u8;6106c58f-e479-48d7-85b1-fa20bf7fe279
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;4 - Fluxo de Reagendamento e Cancelamento;4.1 - Fluxo Consultar Agendamentos - Pegar ID;4553;1;video;7.9;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4553;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/65c354db-88f6-400a-ae53-8c8ac9512476/playlist.m3u8;65c354db-88f6-400a-ae53-8c8ac9512476
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;4 - Fluxo de Reagendamento e Cancelamento;4.2 - Fluxo Cancelar agendamento;4554;2;video;10.4;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4554;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/e0aaf8b6-4cf3-4d9b-9bf5-1def48c0b6d3/playlist.m3u8;e0aaf8b6-4cf3-4d9b-9bf5-1def48c0b6d3
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;4 - Fluxo de Reagendamento e Cancelamento;4.3 - Revisar Lógica do Fluxo de Reagendamento;4425;3;video;12.3;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4425;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/8923a6ba-ad15-403b-8966-d60b50b4117a/playlist.m3u8;8923a6ba-ad15-403b-8966-d60b50b4117a
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;5 - Fluxo de Lembrete e Melhorias;5.1 - Fluxo de Lembrete e Melhorias;4567;1;video;6.1;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4567;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/7d6a6eb9-9a6a-4b05-9ddb-b8680a9bb87b/playlist.m3u8;7d6a6eb9-9a6a-4b05-9ddb-b8680a9bb87b
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;5 - Fluxo de Lembrete e Melhorias;5.2  -  Criando fluxo de lembrete de 1 dia na prática;4568;2;video;14.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4568;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d5a36d0e-451f-4232-9093-6994fe3902bd/playlist.m3u8;d5a36d0e-451f-4232-9093-6994fe3902bd
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;5 - Fluxo de Lembrete e Melhorias;5.3  -  Criando fluxo de lembrete de 2hs na prática;4570;3;video;3.6;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4570;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/c2d7df14-1c83-4fb8-999b-643f352432dc/playlist.m3u8;c2d7df14-1c83-4fb8-999b-643f352432dc
Trilha Agentes IA Comerciais | Especialistas;Agente de Agendamentos | Cases Práticos -Agente IA;424;6 - Conclusão;6.1 - O que aprendemos;4428;1;video;5.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4428;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/d22115c8-98b1-4aca-9c6c-fff4623326bb/playlist.m3u8;d22115c8-98b1-4aca-9c6c-fff4623326bb
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;;Conta pra gente, o que achou desse módulo?;4529;4;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4529;;
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;1 - Introdução API Não Oficiais;1.1 - Introdução ao módulo API Não Oficiais;4357;1;video;3.5;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4357;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/6b4d569d-8987-414a-ba62-cbb1c59c64f2/playlist.m3u8;6b4d569d-8987-414a-ba62-cbb1c59c64f2
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;1 - Introdução API Não Oficiais;1.2 - Introdução a APIs de WhatsApp;4358;2;arquivo;0.0;;0;https://flix.nocodestartup.io/m/lessons/4358;;
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;2 - Z-API;2.0 - Material Para Download - Template Mestre Z-API;4399;1;texto/html;0.0;;1;https://flix.nocodestartup.io/m/lessons/4399;;
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;2 - Z-API;2.1 - Implementação do Template Mestre Z-API;4359;2;video;9.8;640x360/856x480/1284x720/1928x1080;1;https://flix.nocodestartup.io/m/lessons/4359;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/90f3e576-13c9-4858-a03f-57c983dac99f/playlist.m3u8;90f3e576-13c9-4858-a03f-57c983dac99f
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;3 - Evolution;3.0 - Material Para Download - Template Mestre Evolution API;4400;1;texto/html;0.0;;1;https://flix.nocodestartup.io/m/lessons/4400;;
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;3 - Evolution;3.1 - Introdução Evolution API;4360;2;video;6.0;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4360;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/704abdca-5488-4db9-922a-7f07adddbab1/playlist.m3u8;704abdca-5488-4db9-922a-7f07adddbab1
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;3 - Evolution;3.2 - Implementação do Template Mestre Evolution API;4361;3;video;18.6;640x360/856x480/1284x720/1928x1080;1;https://flix.nocodestartup.io/m/lessons/4361;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/06db1ea4-2e35-41e2-836e-03c304222714/playlist.m3u8;06db1ea4-2e35-41e2-836e-03c304222714
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;4 - Mega API;4.0 - Material Para Download - Template Mestre Mega API;4516;1;texto/html;0.0;;1;https://flix.nocodestartup.io/m/lessons/4516;;
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;4 - Mega API;4.1 - Introdução Mega API;4510;2;video;5.0;592x360/792x480/1184x720/1776x1080;0;https://flix.nocodestartup.io/m/lessons/4510;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/be79ccab-d419-4dad-8b0d-ebe02f229629/playlist.m3u8;be79ccab-d419-4dad-8b0d-ebe02f229629
Trilha Agentes IA Conversacionais | Especialistas;API Não Oficial - Agente IA Whatsapp;418;4 - Mega API;4.2 - Implementação do Template Mestre MEGA API;4511;3;video;15.0;592x360/792x480/1184x720/1776x1080;1;https://flix.nocodestartup.io/m/lessons/4511;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/e6f1c836-8f7f-47ce-9e83-082b532ae1ac/playlist.m3u8;e6f1c836-8f7f-47ce-9e83-082b532ae1ac
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;;Conta pra gente, o que achou desse módulo?;4530;3;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4530;;
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;1 - Introdução;1.1 - Introdução ao Módulo;4353;1;video;2.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4353;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/222f4d8a-2bca-457f-87ef-6b07815c80ac/playlist.m3u8;222f4d8a-2bca-457f-87ef-6b07815c80ac
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;1 - Introdução;1.2 - Introdução a APIs de WhatsApp;4352;2;arquivo;0.0;;0;https://flix.nocodestartup.io/m/lessons/4352;;
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;2 - Mão na Massa! Integração API Oficial;2.1 - Como usar API WhatsApp Oficial;4354;1;video;26.5;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4354;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/2c6c46eb-e17f-41c8-b232-609c8df3e62d/playlist.m3u8;2c6c46eb-e17f-41c8-b232-609c8df3e62d
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;3 - Implementando Template Mestre API Oficial;3.0 - Material para Download - Template Mestre;4398;1;texto/html;0.0;;1;https://flix.nocodestartup.io/m/lessons/4398;;
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;3 - Implementando Template Mestre API Oficial;3.1 - Introdução Aulas Template Mestre API Oficial;4355;2;video;2.2;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4355;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/30ebd71f-5691-47ee-ad6e-b76e2100c578/playlist.m3u8;30ebd71f-5691-47ee-ad6e-b76e2100c578
Trilha Agentes IA Conversacionais | Especialistas;API Oficial Meta - Agente IA Whatsapp;419;3 - Implementando Template Mestre API Oficial;3.2 - Implementando Template Mestre API Oficial;4356;3;video;13.8;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4356;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/4d5082a9-795f-4506-80d1-8047bf2b83f9/playlist.m3u8;4d5082a9-795f-4506-80d1-8047bf2b83f9
Trilha Agentes IA Conversacionais | Especialistas;Agente IA Telegram;420;;Conta pra gente, o que achou desse módulo?;4532;3;formulario;0.0;;0;https://flix.nocodestartup.io/m/lessons/4532;;
Trilha Agentes IA Conversacionais | Especialistas;Agente IA Telegram;420;1 - Introdução e Setup Telegram;1.1 - Setup Telegram;4340;1;video;3.3;640x360/856x480/1284x720/1928x1080;0;https://flix.nocodestartup.io/m/lessons/4340;https://b-vz-5d8b4169-07f.tv.pandavideo.com.br/99051deb-2205-4f86-abd5-a038e65d73a2/playlist.m3u8;99051deb-2205-4f86-abd5-a038e65d73a2
